file,IOU,dice_coeffecient,pixel_accuracy,MSE_overlap,SSIM_overlap,XOR_overlap
ISIC_0032799,0.34699792960662523,0.002181019491353351,0.788062962962963,11698.617811111111,0.736465102731811,0.19274444444444444
ISIC_0032800,0.013153490447912922,0.00010319716354668971,0.10915925925925926,57245.027725925924,0.08921519459094797,0.8844666666666666
ISIC_0032801,0.916727821781343,0.0038118810952230023,0.9336555555555556,3122.4753148148147,0.8966789990678333,0.036562962962962964
ISIC_0032802,0.3760973434414219,0.002270231191644491,0.8152481481481482,10356.706785185184,0.7672354062802204,0.18135925925925925
ISIC_0032803,0.00748971894909548,6.221573141141299e-05,0.3060962962962963,42173.99663703704,0.2347049478721407,0.6900666666666667
ISIC_0032804,0.5302382795516485,0.002899988304814974,0.8187851851851852,9387.340344444445,0.7549574031992008,0.16407037037037037
ISIC_0032805,0.3202172971030576,0.002420207655542256,0.7517333333333334,9144.442766666667,0.5939751586025889,0.23821851851851852
ISIC_0032806,0.7365144683272775,0.003506304009157964,0.8473148148148149,7052.426959259259,0.7776121805986324,0.11145925925925926
ISIC_0032807,0.2723523362994146,0.0017153634604318928,0.2242851851851852,48651.69017407407,0.17150955991253203,0.7259740740740741
ISIC_0032808,0.10525668222316505,0.0008149053343041642,0.17325185185185185,48902.640414814814,0.07302225833159785,0.7810777777777778
ISIC_0032809,0.5868921091144647,0.0030085846851912105,0.6731185185185186,18546.881866666667,0.6018784601927148,0.2550925925925926
ISIC_0032810,0.04525214266637531,0.0003510835933840917,0.2554111111111111,46765.641392592595,0.20775305068133593,0.7282074074074074
ISIC_0032811,0.37543392124548547,0.0023900613894422213,0.8664777777777778,6538.419981481481,0.7995240306008404,0.13194074074074075
